"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection_date","lat","lon","sum_extracted_values","extracted_temp","extracted_precip","heterogeneity","Geo_location","num_occurrences","DR"
"1345","KX547618.1",0.00225330339576764,8.28807774944486e-06,"Orthoflavivirus nilense","USA"," Ulster Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",41.8689317,-74.2618518,0,0.890275001525878,-29.1378173828125,29439.25,"USA:  Ulster Co., NY",6,443.792878437184
"1346","OQ721794.1",0.00230538267126445,0.00251708535249051,"Orthoflavivirus nilense","USA"," Sherburne, Minnesota","","2023-08-02T00:00:00Z",45.4427088,-93.7459202,218,0.890275001525878,-1.08038330078125,46446.5,"USA:  Sherburne, Minnesota",3,433.767466227862
"1347","HM756669.1",0.00233446241529762,7.34817371105803e-06,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,0.572722772552385,31.6479328588108,34805.5593220339,"USA:  New York",73,428.364146472031
"1348","GU828004.1",0.00233446241529762,0.00189562820720635,"Orthoflavivirus nilense","USA"," Texas","Cyanocitta cristata","2010-07-07T00:00:00Z",31.2638905,-98.5456116,59607,0.572722772552385,104.833542606545,23983.4957983193,"USA:  Texas",44,428.364146472031
"1349","KX547346.1",0.00297436134787598,0.000614108971573098,"Orthoflavivirus nilense","USA"," Albany Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.5986896,-73.9843997,6,0.562151908874511,19.3028564453125,28368,"USA:  Albany Co., NY",16,336.20662826126
"1350","KC333374.1",0.0029365714860635,0.000614108971573098,"Orthoflavivirus nilense","USA"," Harris Co., Texas","Passer domesticus","2013-09-25T00:00:00Z",29.7044011,-96.5419157,212,0.951495170593263,165.813934326172,28280,"USA:  Harris Co., Texas",6,340.533170994079
"1351","KX547226.1",0.00288227526295771,0.00250973717877945,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Culex","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,0.951495170593263,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,346.948125618588
"1352","KX547550.1",0.0020078737129872,0.000123031020663864,"Orthoflavivirus nilense","USA"," Onondaga Co., NY","Culiseta","2016-08-02T00:00:00Z",43.015598,-76.2257127,96,0.951495170593263,51.3417358398438,38406,"USA:  Onondaga Co., NY",36,498.039290784009
"1353","HQ705669.1",0.00162186314381927,0.000282259549910438,"Orthoflavivirus nilense","USA"," Illinois","Cyanocitta cristata","2011-01-10T00:00:00Z",40.0796606,-89.4337288,29694,0.97014331817627,126.531822693823,33368.3650190114,"USA:  Illinois",35,616.574834819375
"1354","HM488161.1",0.00162186314381927,1.13234803208783e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,0.97014331817627,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,616.574834819375
"1355","HM488177.1",0.00143873432032243,0.00272094284743895,"Orthoflavivirus nilense","USA"," Illinois","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.0796606,-89.4337288,29694,0.388749599456787,126.531822693823,33368.3650190114,"USA:  Illinois",35,695.055359335484
"1356","OQ721848.1",0.00143267921772857,2.02463065029747e-05,"Orthoflavivirus nilense","USA"," Hennepin, Minnesota","","2023-08-02T00:00:00Z",45.0257232,-93.4865052,120,0.388749599456787,28.8611246744792,46159.5,"USA:  Hennepin, Minnesota",12,697.99295447689
"1357","OQ721421.1",0.00143267921772857,0.00270069654093598,"Orthoflavivirus nilense","USA"," Hennepin, Minnesota","Corvus","2023-08-02T00:00:00Z",45.0257232,-93.4865052,120,0.388749599456787,28.8611246744792,46159.5,"USA:  Hennepin, Minnesota",12,697.99295447689
"1358","KY782111.1",0.0014350284552614,0.000269193109730748,"Orthoflavivirus nilense","USA"," Illinois, West Chicago suburbs","Culex","2019-02-17T00:00:00Z",41.890865,-87.628037,35,0.388749599456787,121.692596435547,48348.3333333333,"USA:  Illinois, West Chicago suburbs",20,696.850293339891
"1359","MH166905.1",0.0017939778419634,0.00243150343120523,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Aves","2018-11-19T00:00:00Z",42.2647,-70.99427,20,0.388749599456787,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,557.42048569873
"1360","OQ721334.1",0.0017939778419634,0.00243150343120523,"Orthoflavivirus nilense","USA"," St. Louis, Minnesota","","2023-08-02T00:00:00Z",47.6201005,-92.4363343,21,0.388749599456787,-28.7494506835937,41747,"USA:  St. Louis, Minnesota",5,557.42048569873
"1361","MH170238.1",0.00203763870605204,0.00273226632775983,"Orthoflavivirus nilense","USA"," CO, Fort Collins","Turdus migratorius","2018-11-19T00:00:00Z",40.5706567,-105.0853995,55,0.388749599456787,-32.2281901041667,37486,"USA:  CO, Fort Collins",2,490.764136463384
"1362","JF415915.1",0.00203763870605204,0.00301452587767027,"Orthoflavivirus nilense","USA"," Texas","Quiscalus quiscula","2011-07-14T00:00:00Z",31.2638905,-98.5456116,59607,0.576719284057617,104.833542606545,23983.4957983193,"USA:  Texas",44,490.764136463384
"1363","HM488179.1",0.00196145613452133,0.000346437496917603,"Orthoflavivirus nilense","USA"," Illinois","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.0796606,-89.4337288,29694,0.316224066035921,126.531822693823,33368.3650190114,"USA:  Illinois",35,509.82531926162
"1364","KX547422.1",0.00196145613452133,9.8952397650847e-05,"Orthoflavivirus nilense","USA"," Queens Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",40.7135078,-73.8283132,2,0.316224066035921,69.6738891601562,43535,"USA:  Queens Co., NY",11,509.82531926162
"1365","HM488185.1",0.00205454176525954,0.00275890782466737,"Orthoflavivirus nilense","USA"," Illinois","Cyanocitta cristata","2010-07-28T00:00:00Z",40.0796606,-89.4337288,29694,0.316224066035921,126.531822693823,33368.3650190114,"USA:  Illinois",35,486.726537717122
"1366","KX547305.1",0.00217221181504352,1.63110153106848e-06,"Orthoflavivirus nilense","USA"," Albany Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.5986896,-73.9843997,6,0.316224066035921,19.3028564453125,28368,"USA:  Albany Co., NY",16,460.360261865147
"1367","KX547571.1",0.00281890044866234,0.000252742787921277,"Orthoflavivirus nilense","USA"," Rockland Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",41.1519319,-74.0357266,44,0.316224066035921,21.4877319335938,36103,"USA:  Rockland Co., NY",31,354.748249614325
"1368","KX547263.1",0.0022655060263792,0.00250453393521502,"Orthoflavivirus nilense","USA"," Albany Co., NY","Cardinalis cardinalis","2016-08-02T00:00:00Z",42.5986896,-73.9843997,6,0.316224066035921,19.3028564453125,28368,"USA:  Albany Co., NY",16,441.402489490717
"1369","HM488198.1",0.00188406182955928,0.00250453393521502,"Orthoflavivirus nilense","USA"," Illinois","Culex pipiens","2010-07-28T00:00:00Z",40.0796606,-89.4337288,29694,0.316224066035921,126.531822693823,33368.3650190114,"USA:  Illinois",35,530.768143757745
"1370","DQ431706.1",0.00186641969507961,0.000187338791525268,"Orthoflavivirus nilense","USA"," New Mexico","Homo sapiens","2007-03-31T00:00:00Z",34.5802074,-105.9960475,34076,0.316224066035921,-5.41328343510415,10406.2540322581,"USA:  New Mexico",3,535.785173418535
"1371","JF957170.1",0.00186641969507961,0.00256993793161103,"Orthoflavivirus nilense","USA"," CO","","2013-05-13T00:00:00Z",38.7251776,-105.607716,62984,0.316224066035921,-21.8422800161641,26937.3153846154,"USA:  CO",6,535.785173418535
"1372","OQ721753.1",0.00215721026475843,0.00256993793161103,"Orthoflavivirus nilense","USA"," Washington, Minnesota","","2023-08-02T00:00:00Z",45.0078657,-92.874565,178,0.316224066035921,26.0419616699219,43595.75,"USA:  Washington, Minnesota",4,463.561673304008
"1373","OQ721808.1",0.00218787256705591,0.00285786022231821,"Orthoflavivirus nilense","USA"," Washington, Minnesota","","2023-08-02T00:00:00Z",45.0078657,-92.874565,178,0.777446985244751,26.0419616699219,43595.75,"USA:  Washington, Minnesota",4,457.065011489969
"1374","KX547375.1",0.00218787256705591,0.000277737005722279,"Orthoflavivirus nilense","USA"," Oswego Co., NY","Culiseta","2016-08-02T00:00:00Z",43.4112973,-76.1279841,23,0.777446985244751,51.636474609375,33125,"USA:  Oswego Co., NY",18,457.065011489969
"1375","HM488184.1",0.00223047184663354,0.00297990824976135,"Orthoflavivirus nilense","USA"," Illinois","Cyanocitta cristata","2010-07-28T00:00:00Z",40.0796606,-89.4337288,29694,0.41773509979248,126.531822693823,33368.3650190114,"USA:  Illinois",35,448.335629749959
"1376","KX547549.1",0.00223047184663354,4.29144413085459e-05,"Orthoflavivirus nilense","USA"," Cortland Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.5842136,-76.0704906,96,0.41773509979248,10.185302734375,28883,"USA:  Cortland Co., NY",4,448.335629749959
"1377","JN183885.1",0.00243674321086968,0.00126988022400382,"Orthoflavivirus nilense","USA"," New York","Cyanocitta cristata","2011-10-11T00:00:00Z",40.7127281,-74.0060152,13972,0.41773509979248,31.6479328588108,34805.5593220339,"USA:  New York",73,410.383825238236
"1378","DQ983578.1",0.00230412305219782,0.00166711358444898,"Orthoflavivirus nilense","USA"," Florida, Indian River County","Culex nigripalpus","2007-09-01T00:00:00Z",27.7247832,-80.4247438,39,0.41773509979248,241.085693359375,27713,"USA:  Florida, Indian River County",1,434.00459842895
"1379","KX547569.1",0.00230412305219782,0.00166711358444898,"Orthoflavivirus nilense","USA"," Chautauqua Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.2894671,-79.421728,17,0.41773509979248,56.9468994140625,35641,"USA:  Chautauqua Co., NY",9,434.00459842895
"1380","GU828003.1",0.00242506200575396,0.0029369938084528,"Orthoflavivirus nilense","USA"," Texas","Zenaida macroura","2010-07-07T00:00:00Z",31.2638905,-98.5456116,59607,1.12082481384277,104.833542606545,23983.4957983193,"USA:  Texas",44,412.360590214723
"1381","HM488159.1",0.00245680795512013,1.54625812857898e-05,"Orthoflavivirus nilense","USA"," Connecticut","Culex salinarius","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,1.12082481384277,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,407.032221593039
"1382","KX547476.1",0.0025283512177463,0.00325428121052519,"Orthoflavivirus nilense","USA"," Suffolk Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",40.8832318,-72.8578027,47,1.06228923797608,62.630615234375,41925,"USA:  Suffolk Co., NY",63,395.514670976516
"1383","KX547472.1",0.00234294528627196,9.59463466581115e-07,"Orthoflavivirus nilense","USA"," Livingston Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",42.7360902,-77.7781416,100,1.06228923797608,20.3040161132813,34811.75,"USA:  Livingston Co., NY",2,426.813210645297
"1384","KT862844.1",0.00234294528627196,0.000299988357560292,"Orthoflavivirus nilense","USA"," Texas, Harris County","Corvus brachyrhynchos","2017-10-31T00:00:00Z",29.7558655,-95.0897994,36,1.29129947337154,301.970306396484,57440,"USA:  Texas, Harris County",2,426.813210645297
"1385","JF920750.1",0.00232159098981577,0.00295333338949831,"Orthoflavivirus nilense","USA"," Connecticut","Culex pipiens","2011-05-17T00:00:00Z",41.6500201,-72.7342163,8568,1.29129947337154,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,430.739094175825
"1386","HM756674.1",0.00228137888781717,2.30264230300209e-05,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,1.20285958946254,31.6479328588108,34805.5593220339,"USA:  New York",73,438.331399199017
"1387","HM488204.1",0.00206342162522781,1.73635556302105e-05,"Orthoflavivirus nilense","USA"," New York","Corvus brachyrhynchos","2010-07-28T00:00:00Z",40.7127281,-74.0060152,13972,1.20285958946254,31.6479328588108,34805.5593220339,"USA:  New York",73,484.631927752331
"1388","KX547468.1",0.0020074128588451,3.09836522214848e-05,"Orthoflavivirus nilense","USA"," Columbia Co., NY","Culex","2016-08-02T00:00:00Z",42.2415027,-73.6723456,101,0.797530478383354,11.1346842447917,30657,"USA:  Columbia Co., NY",5,498.153628733512
"1389","OQ721246.1",0.00193925088355279,0.0028819597586166,"Orthoflavivirus nilense","USA"," Ramsey, Minnesota","","2023-08-02T00:00:00Z",45.0165728,-93.0949501,24,1.13083508688742,27.8191121419271,46684,"USA:  Ramsey, Minnesota",12,515.663036939273
"1390","MH170267.1",0.00193925088355279,2.55475682076601e-05,"Orthoflavivirus nilense","USA"," GA, Norcross, Gwinnett","Cyanocitta cristata","2018-11-19T00:00:00Z",33.9434445,-84.2100601,15,1.13083508688742,143.422668457032,46077.75,"USA:  GA, Norcross, Gwinnett",1,515.663036939273
"1391","DQ164191.1",0.00197964946504152,9.62204272703256e-05,"Orthoflavivirus nilense","USA"," NY, Chautauqua","Corvus brachyrhynchos","2005-10-08T00:00:00Z",42.5174183,-79.1532669,97,1.13083508688742,42.2741088867188,37451.6666666667,"USA:  NY, Chautauqua",1,505.139933942308
"1392","DQ431699.1",0.00195528062325902,0.00276019176313861,"Orthoflavivirus nilense","USA"," Florida","Homo sapiens","2007-03-31T00:00:00Z",27.7567667,-81.4639835,41378,1.13083508688742,90.942721557617,27801.8521126761,"USA:  Florida",4,511.435539279893
"1393","HM488234.1",0.00191917986659332,0.00276019176313861,"Orthoflavivirus nilense","USA"," Connecticut","Culex salinarius","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,1.13083508688742,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,521.055903829938
"1394","HM756655.1",0.00191917986659332,0.000193498879771881,"Orthoflavivirus nilense","USA"," Connecticut","Culex salinarius","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,0.886657953262329,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,521.055903829938
"1395","DQ164193.1",0.00175770722206337,0.00266291331063706,"Orthoflavivirus nilense","USA"," NY, Clinton","Corvus brachyrhynchos","2005-10-08T00:00:00Z",40.7627588,-73.9875605,17,0.803816556930542,58.1799723307292,43671,"USA:  NY, Clinton",1,568.922962509139
"1396","OQ721589.1",0.00170686089383515,3.05375379566876e-05,"Orthoflavivirus nilense","USA"," Carver, Minnesota","Cyanocitta cristata","2023-08-02T00:00:00Z",44.807118,-93.7871792,20,0.391301155090332,37.6141052246093,41954.75,"USA:  Carver, Minnesota",1,585.870824981583
"1397","KX547207.1",0.00170686089383515,0.00263237577268037,"Orthoflavivirus nilense","USA"," Fulton Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.1061507,-74.4461771,2,0.600266774495443,2.98114013671875,30464.75,"USA:  Fulton Co., NY",1,585.870824981583
"1398","HM488146.1",0.00200590085146705,0.000174986990957013,"Orthoflavivirus nilense","USA"," Connecticut","Psorophora ferox","2010-08-14T00:00:00Z",41.6500201,-72.7342163,8568,0.569294293721517,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,498.529126835273
"1399","KX547506.1",0.00195570947252876,0.00210186969404352,"Orthoflavivirus nilense","USA"," Lewis Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.7344277,-75.440289,160,0.572815895080566,68.1281331380208,30898,"USA:  Lewis Co., NY",4,511.323391355765
"1400","OQ721162.1",0.00195570947252876,8.5571718022317e-06,"Orthoflavivirus nilense","USA"," Washington, Minnesota","","2023-08-02T00:00:00Z",45.0078657,-92.874565,178,0.686248143513997,26.0419616699219,43595.75,"USA:  Washington, Minnesota",4,511.323391355765
"1401","KX547448.1",0.00233249877402422,0.000346961915877606,"Orthoflavivirus nilense","USA"," Cayuga Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.8093409,-76.5700777,21,0.524925708770752,27.4415893554688,34679,"USA:  Cayuga Co., NY",1,428.724769820443
"1402","KX547415.1",0.00185419289916328,0.000346961915877606,"Orthoflavivirus nilense","USA"," Monroe Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.2862325,-77.6859982,103,0.524925708770752,11.1719360351562,47354,"USA:  Monroe Co., NY",7,539.318212496261
"1403","KX547386.1",0.00185419289916328,0.000355519087679838,"Orthoflavivirus nilense","USA"," Rockland Co., NY","Culex","2016-08-02T00:00:00Z",41.1519319,-74.0357266,44,0.606306393941244,21.4877319335938,36103,"USA:  Rockland Co., NY",31,539.318212496261
"1404","KX547213.1",0.00250527107136138,0.00245738878172336,"Orthoflavivirus nilense","USA"," Ulster Co., NY","Cyanocitta cristata","2016-08-02T00:00:00Z",41.8689317,-74.2618518,0,0.550102233886719,-29.1378173828125,29439.25,"USA:  Ulster Co., NY",6,399.158403029256
"1405","KX547312.1",0.00212841173569362,0.000175834145152049,"Orthoflavivirus nilense","USA"," Niagara Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",43.2042439,-78.7676017,129,0.550102233886719,10.8241577148438,46235,"USA:  Niagara Co., NY",15,469.833906302021
"1406","MH166911.1",0.00211389143566903,0.000224441390879307,"Orthoflavivirus nilense","USA"," VA, Norfolk County","Culicidae","2018-11-19T00:00:00Z",42.2647,-70.99427,20,0.550102233886719,39.1637573242188,46071.3333333333,"USA:  VA, Norfolk County",40,473.061190904305
"1407","HM488229.1",0.00211389143566903,0.0020074848764872,"Orthoflavivirus nilense","USA"," Connecticut","Psorophora ferox","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,0.550102233886719,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,473.061190904305
"1408","KX547487.1",0.00225976039959017,0.000505182998319529,"Orthoflavivirus nilense","USA"," New York Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",40.7814865,-73.9590544,10,0.550102233886719,54.0326538085938,43395.5,"USA:  New York Co., NY",3,442.524791646654
"1409","HM488215.1",0.00206078651276092,0.000505182998319529,"Orthoflavivirus nilense","USA"," Connecticut","Culiseta melanura","2010-07-28T00:00:00Z",41.6500201,-72.7342163,8568,0.550102233886719,12.5679208260994,34556.6373056995,"USA:  Connecticut",178,485.251623012741
"1410","KX547217.1",0.00196042001926455,3.85632830854918e-06,"Orthoflavivirus nilense","USA"," Kings Co., NY","Colaptes auratus","2016-08-02T00:00:00Z",40.6526006,-73.9497211,20,0.550102233886719,74.2963256835938,43603,"USA:  Kings Co., NY",5,510.094770596738
"1411","MH170274.1",0.00196042001926455,0.00250881154649818,"Orthoflavivirus nilense","USA"," GA, Fulton County","Cyanocitta cristata","2018-11-19T00:00:00Z",33.7760948,-84.3988077,31,0.550102233886719,134.113159179688,45986.25,"USA:  GA, Fulton County",1,510.094770596738
"1412","KX547423.1",0.00214274176906474,0.00250881154649818,"Orthoflavivirus nilense","USA"," Richmond Co., NY","Quiscalus quiscula","2016-08-02T00:00:00Z",40.5834557,-74.1496048,11,0.550102233886719,77.4238891601562,44625,"USA:  Richmond Co., NY",14,466.691793867667
"1413","KX547546.1",0.00189955359724291,0.00273710926568603,"Orthoflavivirus nilense","USA"," Otsego Co., NY","Corvus brachyrhynchos","2016-08-02T00:00:00Z",42.5984272,-75.0142701,10,0.550102233886719,20.8005981445312,25298,"USA:  Otsego Co., NY",3,526.439475807074
"1414","OQ721569.1",0.00189955359724291,0.00293030696646829,"Orthoflavivirus nilense","USA"," Ramsey, Minnesota","Corvus","2023-08-02T00:00:00Z",45.0165728,-93.0949501,24,0.550102233886719,27.8191121419271,46684,"USA:  Ramsey, Minnesota",12,526.439475807074
